OPEID;INSTNM;CITY;STABBR;ZIP;INSTURL;REGION;LOCALE;ADM_RATE;COSTT4_A
192300;Hutchinson Community College;Hutchinson;KS;67501;www.hutchcc.edu;4;32.0;;12381.0
192400;Independence Community College;Independence;KS;67301-0708;www.indycc.edu;4;33.0;;10168.0
824400;Johnson County Community College;Overland Park;KS;66210-1299;www.jccc.edu;4;12.0;;15852.0
2361600;Concorde Career College-Kansas City;Kansas City;MO;64111-2407;https://www.concorde.edu/campus/kansas-city-missouri;4;11.0;0.8538;
192500;Kansas City Kansas Community College;Kansas City;KS;66112;www.kckcc.edu;4;12.0;;18372.0
2168900;Kansas Christian College;Overland Park;KS;66204-1975;www.kansaschristian.edu;4;12.0;;16981.0
194800;University of Kansas;Lawrence;KS;66045;https://ku.edu;4;13.0;0.9338;24824.0
193900;Newman University;Wichita;KS;67213-2097;www.newmanu.edu;4;11.0;0.6384;35030.0
2134800;Old Town Barber College-Wichita;Wichita;KS;67211-1605;www.otbcollege.com;4;11.0;;
192800;Kansas State University;Manhattan;KS;66506;www.k-state.edu;4;13.0;0.9412;23262.0
192900;Kansas Wesleyan University;Salina;KS;67401-6196;www.kwu.edu;4;33.0;0.5365;41239.0
194901;Washburn Institute of Technology;Topeka;KS;66604-2117;www.washburntech.edu;4;12.0;0.5007;14904.0
193000;Labette Community College;Parsons;KS;67357-4201;www.labette.edu;4;33.0;;11431.0
550000;Manhattan Area Technical College;Manhattan;KS;66503-2499;https://manhattantech.edu;4;13.0;;16501.0
193100;Manhattan Christian College;Manhattan;KS;66502-4801;www.mccks.edu;4;13.0;0.6432;27731.0
193300;McPherson College;McPherson;KS;67460-1402;www.mcpherson.edu;4;33.0;0.4847;39634.0
703200;MidAmerica Nazarene University;Olathe;KS;66062-1899;www.mnu.edu;4;21.0;0.6562;40179.0
193600;Neosho County Community College;Chanute;KS;66720;www.neosho.edu;4;33.0;;14034.0
526500;North Central Kansas Technical College;Beloit;KS;67420;www.ncktc.edu;4;41.0;;15920.0
526700;Northwest Kansas Technical College;Goodland;KS;67735;www.nwktc.edu;4;33.0;;
193700;Ottawa University-Ottawa;Ottawa;KS;66067-3399;www.ottawa.edu;4;32.0;0.8045;40873.0
193702;Ottawa University-Kansas City;Overland Park;KS;66211;www.ottawa.edu;4;12.0;;
192600;Pittsburg State University;Pittsburg;KS;66762;www.pittstate.edu;4;32.0;0.8721;17748.0
193800;Pratt Community College;Pratt;KS;67124;www.prattcc.edu;4;41.0;;12867.0
194300;University of Saint Mary;Leavenworth;KS;66048-5082;www.stmary.edu;4;31.0;0.4915;38195.0
549900;Salina Area Technical College;Salina;KS;67401;www.salinatech.edu;4;33.0;;10948.0
822800;Seward County Community College;Liberal;KS;67901;www.sccc.edu;4;33.0;;10516.0
194000;Southwestern College;Winfield;KS;67156-6224;www.sckans.edu;4;32.0;0.9688;40741.0
194500;Sterling College;Sterling;KS;67579;www.sterling.edu;4;42.0;0.5247;35102.0
194600;Tabor College;Hillsboro;KS;67063-1799;tabor.edu/;4;33.0;0.5318;41520.0
194900;Washburn University;Topeka;KS;66621-0001;www.washburn.edu;4;12.0;;18777.0
549800;Wichita State University-Campus of Applied Sciences and Technology;Wichita;KS;67226;www.wsutech.edu;4;41.0;;16663.0
195000;Wichita State University;Wichita;KS;67260-0124;www.wichita.edu;4;11.0;0.938;18924.0
1050300;Wichita Technical Institute;Wichita;KS;67213-1927;www.wti.edu;4;11.0;;
195100;Alice Lloyd College;Pippa Passes;KY;41844;www.alc.edu;5;43.0;0.2567;23827.0
195200;Asbury University;Wilmore;KY;40390-1198;www.asbury.edu;5;31.0;0.7032;38704.0
195300;Asbury Theological Seminary;Wilmore;KY;40390-1199;www.asburyseminary.edu;5;31.0;;
199000;Ashland Community and Technical College;Ashland;KY;41101-3683;https://ashland.kctcs.edu;5;13.0;;11497.0
2518900;Barrett and Company School of Hair Design;Nicholasville;KY;40356-2152;https://barrett.edu/;5;31.0;;
195400;Bellarmine University;Louisville;KY;40205-0671;www.bellarmine.edu;5;11.0;0.8925;53640.0
195500;Berea College;Berea;KY;40404-2182;https://www.berea.edu;5;32.0;0.3509;35042.0
2337200;PJ's College of Cosmetology-Bowling Green;Bowling Green;KY;42101;GOTOPJS.COM;5;13.0;;
527100;Southcentral Kentucky Community and Technical College;Bowling Green;KY;42101-3601;https://southcentral.kctcs.edu;5;13.0;;10352.0
195800;Brescia University;Owensboro;KY;42301-3023;www.brescia.edu;5;13.0;0.424;30478.0
195900;Campbellsville University;Campbellsville;KY;42718-2799;www.campbellsville.edu;5;32.0;0.6859;37117.0
524400;Bluegrass Community and Technical College;Lexington;KY;40506;https://bluegrass.kctcs.edu/;5;11.0;;11881.0
196100;Centre College;Danville;KY;40422-1394;https://www.centre.edu;5;32.0;0.7632;52412.0
2535600;Clear Creek Baptist Bible College;Pineville;KY;40977-9752;www.ccbbc.edu/;5;42.0;;16609.0
2340800;Paul Mitchell the School-Lexington;Lexington;KY;40514;paulmitchell.edu/lexington;5;11.0;;
3083700;Galen College of Nursing-Louisville;Louisville;KY;40207;www.galencollege.edu/louisville;5;11.0;;
196200;University of the Cumberlands;Williamsburg;KY;40769;www.ucumberlands.edu;5;33.0;0.7436;37529.0
196300;Eastern Kentucky University;Richmond;KY;40475-3102;www.eku.edu;5;32.0;0.8737;20580.0
199100;Elizabethtown Community and Technical College;Elizabethtown;KY;42701-3081;https://elizabethtown.kctcs.edu/;5;13.0;;10902.0
3007000;Frontier Nursing University;Hyden;KY;41749;www.frontier.edu/;5;42.0;;
196400;Georgetown College;Georgetown;KY;40324-1696;www.georgetowncollege.edu;5;31.0;0.6733;48194.0
2551100;PJ's College of Cosmetology-Glasgow;Glasgow;KY;42141;GOTOPJS.COM;5;32.0;;
696200;Hazard Community and Technical College;Hazard;KY;41701-2402;https://hazard.kctcs.edu/;5;33.0;;11799.0
2351700;Paul Mitchell the School-Louisville;Louisville;KY;40222;louisville.paulmitchell.edu;5;21.0;;
199300;Henderson Community College;Henderson;KY;42420-4699;https://henderson.kctcs.edu/;5;41.0;;10338.0
199400;Hopkinsville Community College;Hopkinsville;KY;42240;https://hopkinsville.kctcs.edu/index.aspx;5;32.0;;11606.0
696100;Jefferson Community and Technical College;Louisville;KY;40202-2005;https://jefferson.kctcs.edu;5;11.0;;10845.0
1042400;Summit Salon Academy-Lexington;Lexington;KY;40505;www.summitsalonacademy.org/;5;11.0;;
1048900;American National University-Lexington;Lexington;KY;40509;https://www.an.edu/locations/;5;11.0;;27700.0
3002100;Kentucky Mountain Bible College;Jackson;KY;41339;www.kmbc.edu/;5;42.0;0.5;13460.0
196800;Kentucky State University;Frankfort;KY;40601-2355;www.kysu.edu;5;32.0;0.4528;18436.0
196900;Kentucky Wesleyan College;Owensboro;KY;42301;https://kwc.edu/;5;13.0;0.5846;33703.0
198900;University of Kentucky;Lexington;KY;40506-0032;www.uky.edu;5;11.0;0.9577;27215.0
196500;Kentucky Christian University;Grayson;KY;41143-1199;www.kcu.edu;5;32.0;0.4021;31898.0
197100;Lexington Theological Seminary;Lexington;KY;40503;www.lextheo.edu;5;11.0;;
197200;Lindsey Wilson College;Columbia;KY;42728-1223;www.lindsey.edu;5;33.0;;36324.0
1208800;Sullivan College of Technology and Design;Louisville;KY;40218;www.sctd.edu;5;21.0;0.7627;32342.0
199900;University of Louisville;Louisville;KY;40292-0001;www.louisville.edu;5;11.0;0.753;25728.0
197400;Louisville Presbyterian Theological Seminary;Louisville;KY;40205-1798;www.lpts.edu;5;11.0;;
901000;Madisonville Community College;Madisonville;KY;42431;https://madisonville.kctcs.edu/;5;41.0;;11085.0
696000;Maysville Community and Technical College;Maysville;KY;41056;https://maysville.kctcs.edu;5;41.0;;10878.0
197500;Midway University;Midway;KY;40347-1120;www.midway.edu;5;42.0;0.5670000000000001;38292.0
197600;Morehead State University;Morehead;KY;40351;www.moreheadstate.edu;5;33.0;0.7962;20507.0
197700;Murray State University;Murray;KY;42071-3318;www.murraystate.edu;5;33.0;0.8667;19314.0
527300;Gateway Community and Technical College;Florence;KY;41042;https://gateway.kctcs.edu/index.aspx;5;21.0;;10819.0
927500;Northern Kentucky University;Highland Heights;KY;41099;www.nku.edu;5;21.0;0.9038;17377.0
931300;Daymar College-Owensboro;Owensboro;KY;42301;www.daymarcollege.edu;5;13.0;;25600.0
197900;West Kentucky Community and Technical College;Paducah;KY;42002-7380;https://westkentucky.kctcs.edu;5;33.0;;10911.0
198000;University of Pikeville;Pikeville;KY;41501;www.upike.edu;5;33.0;1.0;36594.0
199600;Big Sandy Community and Technical College;Prestonsburg;KY;41653;https://bigsandy.kctcs.edu/;5;33.0;;11859.0
1054210;Empire Beauty School-Chenoweth;Louisville;KY;40207;www.empire.edu;5;21.0;;
2173203;Empire Beauty School-Elizabethtown;Elizabethtown;KY;42701;www.empire.edu;5;13.0;;
757305;Empire Beauty School-Dixie;Louisville;KY;40216;www.empire.edu;5;11.0;;
945913;Empire Beauty School-Florence;Florence;KY;41042;www.empire.edu;5;21.0;;
199700;Somerset Community College;Somerset;KY;42501-2973;https://somerset.kctcs.edu/about/index.aspx;5;33.0;;11478.0
199800;Southeast Kentucky Community and Technical College;Cumberland;KY;40823;https://southeast.kctcs.edu;5;32.0;;11191.0
198200;The Southern Baptist Theological Seminary;Louisville;KY;40280-0001;www.sbts.edu;5;11.0;0.7811;
196000;Spalding University;Louisville;KY;40203-2188;https://www.spalding.edu;5;11.0;0.5899;33455.0
461800;Spencerian College-Louisville;Louisville;KY;40216;www.spencerian.edu;5;21.0;;32301.0
461900;Sullivan University;Louisville;KY;40205-3013;www.sullivan.edu;5;11.0;;32334.0
200100;Thomas More College;Crestview Hills;KY;41017-3495;www.thomasmore.edu;5;21.0;0.9123;37838.0
198700;Transylvania University;Lexington;KY;40508-1797;www.transy.edu;5;11.0;0.9547;48319.0
2251500;Trend Setters' Academy of Beauty Culture-Louisville;Louisville;KY;40258;www.trendsettersabc.com;5;11.0;;
198800;Union College;Barbourville;KY;40906-1499;www.unionky.edu;5;33.0;0.6347;36754.0
200200;Western Kentucky University;Bowling Green;KY;42101-1000;www.wku.edu;5;13.0;0.9545;18993.0
548900;Central Louisiana Technical Community College;Alexandria;LA;71302-3137;www.cltcc.edu;5;13.0;;13934.0
462100;Ayers Career College;Shreveport;LA;71118;www.ayers.edu;5;12.0;;
2335700;Baton Rouge General Medical Center-School of Nursing;Baton Rouge;LA;70806;https://www.brgeneral.org/medical-education/school-of-nursing/;5;12.0;;
2197500;Baton Rouge School of Computers;Baton Rouge;LA;70809;www.brsc.edu;5;12.0;;
2055400;Bossier Parish Community College;Bossier City;LA;71111-6922;www.bpcc.edu;5;13.0;;14243.0
2234000;Cameron College;New Orleans;LA;70119;www.cameroncollege.edu;5;11.0;;
200300;Centenary College of Louisiana;Shreveport;LA;71134-1188;www.centenary.edu;5;12.0;0.6179;51968.0
1109700;Cloyd's Beauty School 1 Inc;West Monroe;LA;71291-0603;cloydsbeautyschool.com;5;22.0;;
3010400;Crescent City Bartending School;New Orleans;LA;70119;crescent.edu;5;11.0;;
1163100;D'Jay's Institute of Cosmetology and Esthiology;Baton Rouge;LA;70815;www.djaysschoolofbeauty.com;5;12.0;;
462500;Delgado Community College;New Orleans;LA;70119;WWW.DCC.EDU;5;11.0;;13168.0
2055500;Delta School of Business and Technology;Lake Charles;LA;70601;www.deltatech.edu;5;13.0;;22331.0
989800;Avery James School of Cosmetology;Lake Charles;LA;70601;averyjamesschool.com;5;13.0;;
2619200;Denham Springs Beauty School;Denham Springs;LA;70726;www.dsbeautyschool.org;5;21.0;;
200400;Dillard University;New Orleans;LA;70122;www.dillard.edu;5;11.0;0.4081;30853.0
2166100;Nunez Community College;Chalmette;LA;70043;www.nunez.edu;5;21.0;;13809.0
200600;Grambling State University;Grambling;LA;71245;www.gram.edu;5;32.0;0.4277;25358.0
2582200;Guy's Shreveport Academy of Cosmetology Inc;Shreveport;LA;71105;guysacademy.com;5;12.0;;
2166200;ITI Technical College;Baton Rouge;LA;70817;www.iticollege.edu;5;21.0;;23716.0
1184100;John Jay Beauty College;New Orleans;LA;70124;johnjaybeauty.com;5;11.0;;
2265600;John Jay Beauty College;Kenner;LA;70062;www.johnjaybeauty.com;5;21.0;;
201400;Louisiana State University Health Sciences Center-New Orleans;New Orleans;LA;70112-2223;www.lsuhsc.edu;5;11.0;;
201100;Louisiana State University-Alexandria;Alexandria;LA;71302-9121;www.lsua.edu;5;41.0;0.3107;14566.0
201000;Louisiana State University and Agricultural & Mechanical College;Baton Rouge;LA;70803-2750;www.lsu.edu;5;12.0;0.7392;27612.0
201200;Louisiana State University-Eunice;Eunice;LA;70535;www.lsue.edu;5;32.0;;13983.0
201300;Louisiana State University-Shreveport;Shreveport;LA;71115-2399;www.lsus.edu/;5;12.0;0.8384;16850.0
2258400;Aveda Institute-Baton Rouge;Baton Rouge;LA;70816-2246;aisouth.com;5;12.0;;
2117800;Aveda Institute-Lafayette;Lafayette;LA;70503-3246;aisouth.com;5;12.0;;
2536400;Louisiana Academy of Beauty;Eunice;LA;70535;www.louisianaacademyofbeauty.com;5;32.0;;
200700;Louisiana College;Pineville;LA;71359;www.lacollege.edu;5;23.0;0.7192;25298.0
2601100;Opelousas School of Cosmetology;Opelousas;LA;70570;www.opelousascosmetology.com;5;31.0;;
200800;Louisiana Tech University;Ruston;LA;71272;https://www.latech.edu;5;32.0;0.6484;19225.0
201600;Loyola University New Orleans;New Orleans;LA;70118-6143;www.loyno.edu;5;11.0;0.6911;52428.0
201700;McNeese State University;Lake Charles;LA;70605;www.mcneese.edu;5;13.0;0.6224;17675.0
201500;University of New Orleans;New Orleans;LA;70148;www.uno.edu;5;11.0;0.5661;18619.0
201900;New Orleans Baptist Theological Seminary;New Orleans;LA;70126;www.nobts.edu;5;11.0;;
200500;Nicholls State University;Thibodaux;LA;70310;www.nicholls.edu;5;13.0;0.9374;18874.0
202000;University of Louisiana at Monroe;Monroe;LA;71209-0000;www.ulm.edu;5;13.0;0.7546;19162.0
997500;Northwest Louisiana Technical College;Minden;LA;71055-0000;www.nwltc.edu;5;41.0;;15844.0
202200;Notre Dame Seminary Graduate School of Theology;New Orleans;LA;70118-4391;www.nds.edu;5;11.0;;
202100;Northwestern State University of Louisiana;Natchitoches;LA;71497-0002;www.nsula.edu/;5;33.0;0.8029;20172.0
202300;University of Holy Cross;New Orleans;LA;70131-7399;uhcno.edu;5;11.0;0.4615;19144.0
3106200;Franciscan Missionaries of Our Lady University;Baton Rouge;LA;70808;www.franu.edu;5;12.0;0.4844;24473.0
1287900;Pat Goins Benton Road Beauty School;Bossier City;LA;71111;www.patgoins.edu;5;13.0;;
1288000;Celebrity Stylist Beauty School;Monroe;LA;71201-5135;www.celebritystylistbeautyschool.com;5;13.0;;
1282300;Pat Goins Ruston Beauty School;Ruston;LA;71270;www.patgoins.edu;5;32.0;;
2327800;Pineville Beauty School;Pineville;LA;71360-0000;www.pinevillebeauty.com;5;23.0;;
2600900;Aveda Institute-Covington;Covington;LA;70433;aisouth.com;5;23.0;;
202700;Saint Joseph Seminary College;St. Benedict;LA;70457;saintjosephabbey.com/;5;41.0;;33817.0
2554800;Vanguard College of Cosmetology-Slidell;Slidell;LA;70458-0458;paulmitchell.edu/slidell;5;23.0;;
2518300;South Louisiana Beauty College;Houma;LA;70363;slbchouma.com;5;13.0;;
576100;Fletcher Technical Community College;Schriever;LA;70395;www.fletcher.edu/;5;41.0;;14329.0
3026514;Remington College-Lafayette Campus;Lafayette;LA;70508;www.remingtoncollege.edu/louisiana-career-school-overview;5;12.0;;24689.0
546700;SOWELA Technical Community College;Lake Charles;LA;70615;www.sowela.edu;5;13.0;;15555.0
2269300;Stevensons Academy of Hair Design;New Orleans;LA;70114;www.stevenson-academy.com;5;11.0;;
202400;Southeastern Louisiana University;Hammond;LA;70402;www.southeastern.edu;5;13.0;0.8834;19170.0
202500;Southern University and A & M College;Baton Rouge;LA;70813;www.subr.edu;5;12.0;0.4547;22328.0
202600;Southern University at New Orleans;New Orleans;LA;70126;www.suno.edu;5;11.0;0.2467;12778.0
768600;Southern University at Shreveport;Shreveport;LA;71107;www.susla.edu;5;12.0;;15774.0
203100;University of Louisiana at Lafayette;Lafayette;LA;70503;www.louisiana.edu;5;12.0;0.5087;20443.0
675600;Northshore Technical Community College;Lacombe;LA;70445;northshorecollege.edu/;5;41.0;;11494.0
202900;Tulane University of Louisiana;New Orleans;LA;70118-5698;tulane.edu;5;11.0;0.215;66898.0
203200;Xavier University of Louisiana;New Orleans;LA;70125-1098;www.xula.edu;5;11.0;0.6408;33593.0
552600;South Central Louisiana Technical College;Morgan City;LA;70380;www.scl.edu;5;32.0;;13554.0
458615;Purdue University Global-Lewiston;Lewiston;ME;04240-0000;https://www.purdueglobal.edu/campus-locations/lewiston-maine/;1;13.0;;
1138500;College of the Atlantic;Bar Harbor;ME;04609;www.coa.edu;1;33.0;0.6793;54969.0
203600;Bates College;Lewiston;ME;04240;www.bates.edu/;1;13.0;0.2193;66550.0
520400;Beal College;Bangor;ME;04401;www.bealcollege.edu/;1;13.0;;
203800;Bowdoin College;Brunswick;ME;04011;www.bowdoin.edu/;1;31.0;0.1363;65590.0
630500;Maine College of Health Professions;Lewiston;ME;04240;www.mchp.edu;1;13.0;0.8182;18810.0
527600;Central Maine Community College;Auburn;ME;04210-6498;https://www.cmcc.edu;1;41.0;;13170.0
203900;Colby College;Waterville;ME;04901-8840;www.colby.edu;1;33.0;0.1579;65824.0
527700;Eastern Maine Community College;Bangor;ME;04401;www.emcc.edu;1;13.0;;15426.0
982600;Kennebec Valley Community College;Fairfield;ME;04937-1367;www.kvcc.me.edu;1;41.0;;14039.0
2361300;The Landing School;Arundel;ME;04046;www.landingschool.edu;1;41.0;;35945.0
676000;University of Maine at Augusta;Augusta;ME;04330-9410;www.uma.edu/;1;32.0;;17119.0
204000;University of Maine at Farmington;Farmington;ME;04938-9978;www.umf.maine.edu;1;33.0;0.8257;20840.0
204100;University of Maine at Fort Kent;Fort Kent;ME;04743-1292;www.umfk.maine.edu;1;43.0;0.972;17137.0
205500;University of Maine at Machias;Machias;ME;04654-1397;machias.edu;1;43.0;;17735.0
205300;University of Maine;Orono;ME;04469;www.umaine.edu/;1;23.0;0.9226;23262.0
204400;Maine Maritime Academy;Castine;ME;04420-0001;https://mainemaritime.edu;1;42.0;0.7961;26948.0
203300;University of Maine at Presque Isle;Presque Isle;ME;04769-2888;www.umpi.edu/;1;41.0;0.9544;16268.0
205000;University of New England;Biddeford;ME;04005-9599;https://www.une.edu/;1;22.0;0.8074;52449.0
576000;Northern Maine Community College;Presque Isle;ME;04769-2016;www.nmcc.edu;1;33.0;;14537.0
945900;Empire Beauty School-Maine;Portland;ME;04101;www.empire.edu;1;13.0;;
1167300;Maine College of Art;Portland;ME;04101-3494;www.meca.edu;1;13.0;0.6774;46271.0
205100;Saint Joseph's College of Maine;Standish;ME;04084-5236;www.sjcme.edu;1;41.0;0.8011;47953.0
2104400;Spa Tech Institute-Westbrook;Westbrook;ME;04092;SpaTech.edu;1;22.0;;
552500;Southern Maine Community College;South Portland;ME;04106-1698;www.smccME.edu;1;13.0;;15970.0
205400;University of Southern Maine;Portland;ME;04103;www.usm.maine.edu;1;13.0;0.8348;19306.0
205200;Thomas College;Waterville;ME;04901-5097;www.thomas.edu;1;41.0;;37427.0
685800;Unity College;Unity;ME;04988;https://www.unity.edu;1;43.0;0.8874;39027.0
923100;Washington County Community College;Calais;ME;04619;www.wccc.me.edu;1;33.0;;10082.0
3097200;Aesthetics Institute of Cosmetology;Gaithersburg;MD;20877;www.aiclakeforest.com/;2;13.0;;
205700;Allegany College of Maryland;Cumberland;MD;21502-2596;www.allegany.edu;2;13.0;;14634.0
205800;Anne Arundel Community College;Arnold;MD;21012-1895;www.aacc.edu;2;21.0;;18831.0
1041000;Brightwood College-Towson;Towson;MD;21286-2201;www.brightwood.edu;2;13.0;;
826300;Award Beauty School;Hagerstown;MD;21740-5610;www.AwardBeautySchool.com;2;13.0;;
2494700;Baltimore Studio of Hair Design;Baltimore;MD;21201-3444;www.baltimorestudio.com;2;11.0;;
206100;Baltimore City Community College;Baltimore;MD;21215-7893;www.bccc.edu;2;11.0;;9538.0
210200;University of Baltimore;Baltimore;MD;21201-5720;www.ubalt.edu;2;11.0;0.8099;25951.0
206200;Bowie State University;Bowie;MD;20715-9465;www.bowiestate.edu;2;21.0;0.36;20911.0
143600;Capitol Technology University;Laurel;MD;20708;www.captechu.edu;2;21.0;0.7473;39293.0
830800;Cecil College;North East;MD;21901-1999;www.cecil.edu;2;41.0;;10774.0
206400;College of Southern Maryland;La Plata;MD;20646-0910;www.csmd.edu/;2;41.0;;12458.0
465000;Chesapeake College;Wye Mills;MD;21679-0008;www.chesapeake.edu;2;42.0;;9318.0
206700;Washington Adventist University;Takoma Park;MD;20912;https://www.wau.edu;2;21.0;0.6139;32240.0
206800;Coppin State University;Baltimore;MD;21216-3698;www.coppin.edu;2;11.0;0.3651;17848.0
744700;Delmarva Beauty Academy;Salisbury;MD;21804-6952;www.delmarvabeautyacademy.com/;2;13.0;;
2545400;North American Trade Schools;Baltimore;MD;21244;natradeschools.edu;2;21.0;;
207100;Frederick Community College;Frederick;MD;21702-2964;www.frederick.edu;2;13.0;;10000.0
